014,22194,-23.331974029541016,-46.714969635009766,circular,1458784730000
014,22193,-23.320085525512695,-46.702205657958984,circular,1458784728000
020,21818,-23.56313133239746,-46.70667266845703,ida,1458784705000
020,21883,-23.539335250854492,-46.77103042602539,volta,1458784724000
020,21893,-23.534210205078125,-46.83638000488281,ida,1458784639000
022,21913,-23.561283333333332,-46.82965,volta,1458784723000
022,21917,-23.521169662475586,-46.82927703857422,volta,1458784741000
022,21743,-23.535717010498047,-46.781471252441406,ida,1458784741000
052,20677,-23.52022933959961,-46.74243927001953,volta,1458784693000
052,20725,-23.513927459716797,-46.776939392089844,volta,1458784694000
052,20552,-23.498225,-46.800977777777774,ida,1458784396000
052,20729,-23.52450942993164,-46.71236038208008,volta,1458784741000
052,20727,-23.521085739135742,-46.726234436035156,ida,1458784734000
053,20517,-23.478144444444446,-46.80493888888889,ida,1458784210000
053,20031,-23.51850700378418,-46.70854187011719,volta,1458784731000
053,20032,-23.521230697631836,-46.70988464355469,ida,1458784712000
053,20016,-23.497522354125977,-46.790287017822266,ida,1458784703000
053,20014,-23.50409698486328,-46.76987838745117,ida,1458784736000
053,20030,-23.502094444444445,-46.776922222222225,volta,1458784732000
053,20017,-23.489900588989258,-46.805484771728516,volta,1458784743000
054,20593,-23.42363166809082,-46.78874206542969,ida,1458784480000
054,20694,-23.51929722222222,-46.70727222222222,volta,1458784607000
054,20949,-23.34333038330078,-46.828819274902344,ida,1458784741000
054,20934,-23.34041976928711,-46.827728271484375,ida,1458784733000
054,20918,-23.40983009338379,-46.81945037841797,ida,1458784686000
058,20002,-23.5394287109375,-46.754032135009766,ida,1458784732000
058,20005,-23.498233333333335,-46.800916666666666,ida,1458784590000
058,20006,-23.547279357910156,-46.71569061279297,volta,1458784746000
059,21222,-23.543983459472656,-46.80046844482422,volta,1458784751000
059,21184,-23.56167984008789,-46.74692153930664,ida,1458784750000
059,21153,-23.57376480102539,-46.732845306396484,volta,1458784715000
060,21155,-23.574853897094727,-46.72838592529297,ida,1458784732000
060,21220,-23.57376480102539,-46.732845306396484,volta,1458784736000
060,21170,-23.570585250854492,-46.801841735839844,volta,1458784125000
061,21823,-23.574853897094727,-46.72838592529297,ida,1458784724000
061,21827,-23.571697235107422,-46.73950958251953,ida,1458784727000
061,21826,-23.5492000579834,-46.822601318359375,ida,1458784750000
080,20699,-23.541980743408203,-46.7304801940918,volta,1458784633000
080,20696,-23.564925,-46.69307222222222,volta,1458784757000
080,20631,-23.502930555555555,-46.77705,ida,1458784349000
080,20698,-23.502256393432617,-46.7769775390625,ida,1458784751000
080,20634,-23.500755310058594,-46.78437423706055,volta,1458784748000
081,21812,-23.539872222222222,-46.90986111111111,volta,1458784679000
081,21968,-23.572169444444445,-46.70876111111111,volta,1458784635000
081,21963,-23.531166076660156,-46.899818420410156,ida,1458784735000
082,21922,-23.400194444444445,-46.99921666666667,volta,1458784736000
082,21940,-23.51689910888672,-46.84367370605469,ida,1458784730000
082,21859,-23.52427101135254,-46.81108474731445,volta,1458784724000
082,21961,-23.525970458984375,-46.790855407714844,volta,1458784755000
082DV1,21954,-23.530963888888888,-46.77317222222222,volta,1458784596000
085,20893,-23.50885,-46.81386666666667,volta,1458784584000
085,20769,-23.518617630004883,-46.790985107421875,volta,1458784732000
085,20894,-23.530799865722656,-46.737098693847656,ida,1458784761000
085,20897,-23.53497886657715,-46.7338981628418,volta,1458784704000
085,20913,-23.490507125854492,-46.88531494140625,volta,1458784759000
085,20914,-23.49831199645996,-46.855796813964844,ida,1458784758000
086,21249,-23.55835,-46.80177222222222,ida,1458784762000
086,21226,-23.542861938476562,-46.80588912963867,ida,1458784761000
086,21137,-23.524275,-46.70534444444444,volta,1458784716000
086,21158,-23.548505555555554,-46.73736111111111,ida,1458784761000
086,21271,-23.551513888888888,-46.81423888888889,ida,1458784475000
113,20605,-23.482751846313477,-46.77670669555664,volta,1458784721000
113,20529,-23.514020919799805,-46.72615051269531,volta,1458784765000
113,20562,-23.509336471557617,-46.73179244995117,ida,1458784761000
120,22236,-23.407338888888887,-46.77603888888889,volta,1458784663000
122,20501,-23.497994444444444,-46.80466666666667,volta,1458784751000
122,20059,-23.532684326171875,-46.7721061706543,volta,1458784705000
122,20056,-23.547497222222223,-46.760422222222225,volta,1458784581000
122,2074,-23.497793333333334,-46.80509833333334,volta,1458784700899
122,2054,-23.502463333333335,-46.81439666666667,ida,1458784245994
122,2053,-23.499436666666664,-46.80570666666667,volta,1458784393683
122,2086,-23.500813333333333,-46.806824999999996,volta,1458784371440
130,27371,-23.540050506591797,-46.910064697265625,volta,1458784774000
130,27375,-23.518779754638672,-46.854217529296875,ida,1458784727000
130,27361,-23.517183303833008,-46.8410530090332,volta,1458784747000
130,27603,-23.542949676513672,-46.731815338134766,volta,1458784743000
130,27575,-23.537206649780273,-46.72490310668945,ida,1458784750000
130,27579,-23.525070190429688,-46.80231857299805,ida,1458784648000
131,21881,-23.526765823364258,-46.79307556152344,ida,1458784744000
131,21880,-23.551401138305664,-46.74066925048828,volta,1458784764000
131,21907,-23.55685806274414,-46.749786376953125,volta,1458784764000
133,21980,-23.513505555555554,-46.86983333333333,ida,1458784605000
133,21979,-23.539335250854492,-46.77103042602539,volta,1458784696000
133,21984,-23.541379928588867,-46.92669677734375,volta,1458784661000
133,21983,-23.529333333333334,-46.90168888888889,ida,1458784756000
133BI1,21864,-23.540672302246094,-46.92144012451172,ida,1458784766000
133BI1,21964,-23.513097763061523,-46.87910842895508,ida,1458784758000
133BI1,21965,-23.529911041259766,-46.89798355102539,ida,1458784775000
134,21746,-23.525684356689453,-46.77949142456055,ida,1458784778000
134,21788,-23.534465789794922,-46.86199188232422,volta,1458784770000
138,20708,-23.514976501464844,-46.78374481201172,ida,1458784778000
138,20705,-23.558963775634766,-46.69802474975586,volta,1458784752000
138,20704,-23.503700256347656,-46.788597106933594,volta,1458784774000
138,20628,-23.54717777777778,-46.69025,volta,1458784738000
180,21186,-23.57248878479004,-46.80183410644531,ida,1458784704000
180,21238,-23.526012420654297,-46.70741271972656,volta,1458784777000
180,21167,-23.574275970458984,-46.80009460449219,ida,1458784753000
180,21239,-23.55685806274414,-46.749786376953125,ida,1458784733000
180,21139,-23.57513999938965,-46.80892562866211,volta,1458784781000
181,21199,-23.537206649780273,-46.72490310668945,volta,1458784744000
181,21257,-23.55685806274414,-46.749786376953125,volta,1458784761000
181,21273,-23.562767028808594,-46.79801559448242,ida,1458784781000
197,22107,-23.406787872314453,-46.73491668701172,volta,1458784779000
197,22109,-23.44953155517578,-46.72144317626953,ida,1458784721000
199,22230,-23.330175399780273,-46.75044631958008,volta,1458784771000
199,22228,-23.36142921447754,-46.74580001831055,ida,1458784726000
199,22227,-23.402219772338867,-46.749168395996094,volta,1458784766000
202,20522,-23.528940200805664,-46.77493667602539,ida,1458784711000
202,20571,-23.486614227294922,-46.77470016479492,volta,1458784763000
202,20559,-23.561119079589844,-46.7648811340332,volta,1458784004000
202,20630,-23.484347222222222,-46.765877777777774,ida,1458784775000
202,20626,-23.537713888888888,-46.77297222222222,volta,1458784731000
202,20629,-23.477233333333334,-46.71522777777778,volta,1458784619000
203,20569,-23.508588790893555,-46.75419616699219,ida,1458784774000
203,20567,-23.508403778076172,-46.75263977050781,volta,1458784755000
204,20036,-23.531700134277344,-46.71670150756836,volta,1458784751000
204,20019,-23.515392303466797,-46.788082122802734,volta,1458784571000
204,20040,-23.498497009277344,-46.80315017700195,volta,1458784789000
204,20037,-23.527570724487305,-46.762657165527344,ida,1458784763000
211,20008,-23.547279357910156,-46.71569061279297,volta,1458784733000
211,20007,-23.501655555555555,-46.77032777777778,ida,1458784774000
216,22114,-23.328055555555554,-46.72508888888889,ida,1458784212000
216,22113,-23.300134658813477,-46.71625900268555,ida,1458784575000
223,21814,-23.536697387695312,-46.81863021850586,ida,1458784759000
223,21805,-23.52460289001465,-46.81586837768555,ida,1458784707000
223,21882,-23.53437042236328,-46.82470703125,ida,1458784794000
224,21870,-23.549057006835938,-46.73793029785156,volta,1458784768000
224,21803,-23.531700134277344,-46.71670150756836,volta,1458784783000
225,21876,-23.524961471557617,-46.80279541015625,volta,1458784790000
225,21873,-23.57373046875,-46.725921630859375,ida,1458784793000
225,21871,-23.563034057617188,-46.692054748535156,ida,1458784783000
228,20025,-23.512407302856445,-46.780208587646484,ida,1458784791000
228,20065,-23.495033264160156,-46.8486442565918,volta,1458784780000
228,20067,-23.52065086364746,-46.720523834228516,volta,1458784784000
229,20064,-23.50289535522461,-46.7790412902832,volta,1458784792000
229,20061,-23.519955555555555,-46.70573888888889,volta,1458784604000
230,20022,-23.546913888888888,-46.76101666666667,volta,1458784726000
230,20026,-23.502582550048828,-46.85123825073242,volta,1458784687000
230,20518,-23.519479751586914,-46.77582550048828,volta,1458784795000
230,20073,-23.503101348876953,-46.8306770324707,ida,1458784725000
231,20779,-23.505819444444445,-46.75839444444444,ida,1458784767000
231BI1,20784,-23.50152587890625,-46.804840087890625,volta,1458784798000
231BI1,20776,-23.523980555555557,-46.6439,volta,1458784783000
231BI1,20774,-23.508588790893555,-46.75419616699219,volta,1458784767000
244,21194,-23.586660385131836,-46.81809616088867,volta,1458784781000
244,21217,-23.528619444444445,-46.77522222222222,ida,1458784737000
246,21804,-23.54209327697754,-46.76607894897461,volta,1458784792000
246,21948,-23.442880555555554,-46.93141111111111,ida,1458784114000
246,21950,-23.490507125854492,-46.88531494140625,volta,1458784797000
246,21952,-23.483747482299805,-46.89368438720703,ida,1458784663000
246,21946,-23.51169722222222,-46.871,ida,1458784727000
246,21949,-23.52078628540039,-46.83246994018555,ida,1458784775000
247,21931,-23.517715454101562,-46.923095703125,ida,1458784797000
247,21925,-23.53986167907715,-46.91590881347656,ida,1458784803000
247,21935,-23.59626007080078,-46.920631408691406,ida,1458784675000
247,21927,-23.60325277777778,-46.91990555555556,ida,1458784759000
247,21932,-23.518781661987305,-46.92715835571289,volta,1458784804000
247,21924,-23.48819923400879,-46.95478439331055,ida,1458784777000
247VP1,21936,-23.587987899780273,-46.92121124267578,volta,1458784782000
247VP1,21941,-23.532482147216797,-46.90330505371094,volta,1458784789000
260,24828,-23.504671096801758,-46.832645416259766,volta,1458784697000
260,24792,-23.587717056274414,-46.825809478759766,volta,1458784546000
260,24776,-23.587724685668945,-46.8258056640625,ida,1458784757000
260,24796,-23.496122222222223,-46.85360555555555,volta,1458782125000
261,20582,-23.5175838470459,-46.7054328918457,volta,1458784708000
261,20584,-23.464168548583984,-46.778770446777344,ida,1458784791000
261,20957,-23.40414047241211,-46.902103424072266,ida,1458784263000
261,20920,-23.409671783447266,-46.84098434448242,volta,1458784813000
263,2026,-23.54453,-46.80055666666667,volta,1458784328528
263,21180,-23.559162139892578,-46.801631927490234,ida,1458784815000
263,21241,-23.528661727905273,-46.781471252441406,volta,1458784768000
263,21230,-23.544034957885742,-46.76346206665039,ida,1458784798000
263,21138,-23.535533905029297,-46.801551818847656,volta,1458784809000
263,21176,-23.56529426574707,-46.814762115478516,volta,1458784797000
263,21171,-23.535804748535156,-46.77265548706055,volta,1458784798000
264,27301,-23.470033645629883,-46.871849060058594,ida,1458784765000
264,27509,-23.483747482299805,-46.89368438720703,ida,1458784808000
280,20179,-23.559675216674805,-46.7069091796875,volta,1458784810000
280,20139,-23.530602777777776,-46.774277777777776,ida,1458784232000
280,20141,-23.685611724853516,-46.6225700378418,ida,1458784810000
280,20169,-23.63142967224121,-46.68307876586914,ida,1458784814000
280,20172,-23.539670944213867,-46.77111053466797,volta,1458784754000
280,20163,-23.558994444444444,-46.71243333333334,ida,1458784794000
280,20164,-23.53065,-46.774388888888886,ida,1458784762000
280,20116,-23.65415382385254,-46.66788101196289,volta,1458784811000
280,20118,-23.625669479370117,-46.690391540527344,volta,1458784809000
280,20162,-23.688570022583008,-46.590850830078125,volta,1458784790000
280,20200,-23.69813611111111,-46.552905555555554,ida,1458784664000
280BI1,20143,-23.698325,-46.55293611111111,volta,1458784777000
280BI1,20173,-23.664939880371094,-46.65907669067383,ida,1458784816000
280BI1,20165,-23.66295623779297,-46.66194534301758,ida,1458784795000
280BI1,20148,-23.68964958190918,-46.568485260009766,ida,1458784707000
283,21715,-23.544034957885742,-46.76346206665039,volta,1458784789000
283,21717,-23.547633333333334,-46.761316666666666,volta,1458784648000
283,21706,-23.53830909729004,-46.85453796386719,volta,1458784807000
283,21819,-23.528377532958984,-46.77908706665039,volta,1458784817000
283,21891,-23.540210723876953,-46.83164978027344,volta,1458784813000
283,21820,-23.53690528869629,-46.83708953857422,volta,1458784804000
283,21914,-23.538715362548828,-46.85603332519531,volta,1458784811000
283,21828,-23.536800384521484,-46.83932113647461,volta,1458784786000
283,21787,-23.525630950927734,-46.81904602050781,ida,1458784768000
283,21740,-23.528270721435547,-46.8472900390625,volta,1458784630000
283,21847,-23.52998161315918,-46.78392028808594,ida,1458784802000
291,27543,-23.52520277777778,-46.89022777777778,volta,1458784803000
291,27569,-23.51042938232422,-46.87339782714844,volta,1458784804000
291,27567,-23.551979064941406,-46.901920318603516,ida,1458784656000
303,20717,-23.493131637573242,-46.80564880371094,ida,1458784822000
303,20715,-23.48814582824707,-46.80950164794922,ida,1458784817000
303,20712,-23.532883333333334,-46.77283333333333,volta,1458784789000
303,20720,-23.546772222222224,-46.76116666666667,volta,1458784425000
303,20718,-23.489900588989258,-46.805484771728516,volta,1458784781000
303,20716,-23.52679722222222,-46.77407222222222,ida,1458784798000
303,20719,-23.525590896606445,-46.773433685302734,volta,1458784800000
303,20714,-23.50289535522461,-46.7790412902832,volta,1458784810000
303,2066,-23.500766666666664,-46.78443833333334,volta,1458784821826
303,2023,-23.48597333333333,-46.811078333333334,volta,1458784782986
307,25149,-23.538711547851562,-46.83528137207031,circular,1458784821000
307,25178,-23.588830947875977,-46.83124542236328,circular,1458784812000
307,25176,-23.517516666666666,-46.83778888888889,circular,1458784644000
309,20905,-23.515392303466797,-46.788082122802734,volta,1458784796000
309,20906,-23.544570922851562,-46.751346588134766,ida,1458784818000
309,20904,-23.488624572753906,-46.89112854003906,volta,1458784821000
310,20953,-23.431659698486328,-46.82780838012695,volta,1458783779000
310,20923,-23.48153611111111,-46.77047777777778,volta,1458784714000
310,20930,-23.521167755126953,-46.71214294433594,ida,1458784816000
312,20765,-23.4316,-46.82776111111111,ida,1458784150000
312,20899,-23.402883529663086,-46.899986267089844,ida,1458783236000
312,20908,-23.406490325927734,-46.896663665771484,ida,1458784601000
312,20985,-23.41176414489746,-46.891944885253906,ida,1458784827000
313,27461,-23.454697222222222,-46.895427777777776,volta,1458784800000
313,27443,-23.522869110107422,-46.90802764892578,ida,1458784694000
313,27473,-23.542579650878906,-46.95872116088867,ida,1458784821000
313,27459,-23.536291122436523,-47.009010314941406,ida,1458784807000
313,27455,-23.5064697265625,-46.89604949951172,volta,1458784733000
313,27475,-23.493431091308594,-46.849220275878906,ida,1458784796000
317,26054,-23.302936553955078,-46.73398208618164,volta,1458784823000
321,24652,-23.53131866455078,-46.822261810302734,volta,1458784816000
321,24808,-23.478012084960938,-46.858211517333984,volta,1458784809000
321,24558,-23.46000862121582,-46.87551498413086,ida,1458784806000
322,20524,-23.516000747680664,-46.753631591796875,volta,1458784772000
322,20621,-23.488041666666668,-46.807066666666664,volta,1458784824000
322,20615,-23.54558753967285,-46.71843338012695,ida,1458784821000
322,20617,-23.5589599609375,-46.69744873046875,volta,1458784821000
324,20747,-23.414854049682617,-46.822608947753906,volta,1458784832000
